Card_ID,Dt_Customer,Recency,MntGroceries,MntStationery,MntHouseKeeping,MntWellness_&_Beauty,MntElectronics_&_Supplies,MntLimitedEdition,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Complain
10005645,2/12/2019,45,119,1,11,3,6,16,2,8,3,4,5,0,0,0,0,0,0
10005647,9/27/2018,17,58,53,59,62,18,123,5,10,4,4,6,0,0,0,0,0,0
10005648,10/5/2018,34,95,1,35,4,5,15,3,8,3,4,6,0,0,0,0,0,0
10005652,10/17/2018,74,173,2,109,6,3,36,5,12,3,4,8,0,0,0,0,0,0
10005653,6/9/2018,91,342,8,432,32,214,149,2,17,4,10,7,0,0,0,0,0,0
10005654,12/2/2017,57,35,4,19,8,8,2,2,8,2,3,7,0,0,0,0,0,0
10005655,2/8/2019,12,194,1,22,4,2,14,2,11,2,4,7,0,0,0,0,0,1
10005656,5/23/2019,30,6,3,13,11,6,11,1,8,2,3,6,0,0,0,0,0,0
10005657,8/28/2018,36,18,2,7,2,2,3,1,7,2,3,7,0,0,0,0,0,0
10005659,8/25/2017,10,99,3,64,5,2,33,4,9,3,4,6,0,0,0,0,0,0
10005663,2/13/2019,19,538,61,403,122,36,208,1,15,12,6,6,0,0,0,0,0,0
10005666,9/19/2017,15,48,3,33,9,9,14,3,9,2,3,9,0,0,0,0,0,0
10005668,5/12/2019,83,8,1,9,9,0,5,1,7,2,3,3,0,0,0,0,0,0
10005669,11/12/2017,3,267,34,101,14,27,46,2,11,4,7,6,0,0,0,0,0,0
10005670,8/14/2017,3,549,5,59,20,6,45,5,12,6,7,8,0,0,0,0,0,0
10005673,12/6/2017,56,4,2,14,0,2,11,1,7,2,2,8,1,0,0,0,0,0
10005675,6/24/2018,54,956,20,191,24,24,12,2,14,5,4,5,0,0,0,1,0,0
10005676,4/27/2018,56,0.4,1.2,1,1,1.6,393.4,0,30,0,0,0,0,0,0,0,0,0
10005677,6/30/2019,21,18,0,15,0,0,4,2,8,2,3,5,0,0,0,0,0,0
10005681,9/22/2017,6,452,0,42,,10,83,5,12,5,6,6,0,0,0,0,0,0
10005683,10/21/2018,73,30,1,14,0,3,0,1,8,2,2,9,0,0,0,0,0,0
10005684,2/3/2018,56,354,106,299,69,118,78,4,12,6,12,6,0,0,0,0,0,0
10005685,9/29/2018,70,0,7,3,4,14,10,1,7,2,3,7,0,0,0,0,0,0
10005686,5/8/2018,74,282,4,201,34,40,63,7,15,3,6,8,0,0,0,0,0,0
10005693,8/2/2018,1,86,22,124,128,107,35,1,8,5,13,1,0,0,0,0,0,0
10005694,1/3/2018,84,486,0,19,5,5,26,4,13,5,5,8,0,0,0,0,0,0
10005698,5/20/2019,54,611,14,173,9,34,94,3,11,6,11,3,0,0,0,0,0,0
10005699,2/3/2019,49,9,0,6,0,0,2,1,7,2,2,7,0,0,0,0,0,0
10005700,12/28/2017,46,579,21,,34,34,17,9,13,5,10,5,0,0,0,0,0,0
10005702,4/13/2018,51,1602,0,294,20,60,20,2,9,6,8,6,0,0,0,0,0,0
10005704,7/16/2018,34,32,7,18,5,2,5,3,9,2,3,7,0,0,0,0,0,0
10005706,1/17/2018,29,1016,84,388,84,68,51,4,15,6,8,5,0,0,0,0,0,0
10005707,3/27/2019,56,3.4,0.6,1.9,1.5,307.8,387.1,0,30,0,0,0,0,0,0,0,0,0
10005709,6/27/2019,65,47,1,18,2,0,4,4,9,2,3,8,0,0,0,0,0,0
10005710,6/24/2019,29,50,0,8,5,2,3,3,8,2,4,4,0,0,0,0,0,0
10005711,6/2/2019,67,1017,77,644,36,0,36,1,10,7,4,1,0,0,1,1,0,0
10005712,9/3/2018,75,442,29,157,35,28,86,1,14,5,7,5,0,0,0,0,0,0
10005713,6/9/2018,18,699,43,380,39,90,33,1,11,6,7,2,0,0,0,0,0,0
10005714,6/1/2018,82,28,0,17,0,3,9,2,9,2,3,6,0,0,0,0,0,0
10005715,8/16/2017,70,1215,11,127,14,0,166,4,17,7,11,7,0,0,0,0,0,1
10005716,9/10/2018,75,1664,81,560,48,24,32,1,17,13,9,5,0,0,1,0,0,0
10005718,12/16/2018,16,0,0,0,5,3,8,1,7,2,2,6,0,0,0,0,0,0
10005720,10/29/2018,72,584,142,200,,69,57,1,13,7,12,2,0,0,0,0,0,0
10005722,12/24/2017,55,1200,12,159,29,29,58,2,8,8,10,7,0,0,0,0,0,0
10005726,1/6/2018,44,186,1,28,0,2,4,4,10,3,4,8,0,0,0,0,0,0
10005728,7/18/2018,8,335,83,97,29,17,41,1,10,4,10,3,0,0,0,0,0,0
10005731,11/24/2018,2,27,7,50,0,11,2,3,8,3,4,5,0,0,0,0,0,0
10005732,4/19/2018,65,18,28,13,15,8,23,3,9,2,4,9,0,0,0,0,0,0
10005733,10/17/2017,79,65,8,42,11,10,26,4,9,2,4,8,0,0,0,0,0,0
10005735,12/29/2018,66,3,5,10,8,3,23,1,7,2,3,7,0,0,0,0,0,0
10005736,11/15/2018,37,2,6,8,10,6,4,2,8,2,3,6,0,0,0,0,0,0
10005737,8/12/2017,2,780,37,859,,201,38,1,12,11,13,3,0,0,0,0,0,0
10005739,1/10/2018,64,828,42,449,118,203,51,2,10,7,12,3,0,0,0,0,0,0
10005741,8/26/2018,97,321,6,60,8,4,60,2,11,4,6,5,0,0,0,0,0,0
10005743,4/14/2019,72,356,38,269,62,23,54,1,9,5,13,1,0,0,0,0,0,0
10005744,11/8/2017,92,424,76,254,36,83,148,3,15,7,7,6,1,0,0,0,0,0
10005746,3/1/2018,94,56,2,11,4,0,4,1,8,2,3,7,0,0,0,0,0,0
10005747,12/30/2017,71,11,0,9,0,2,3,1,7,2,2,8,0,0,0,0,0,0
10005748,5/7/2018,32,60,4,49,9,12,52,3,9,3,3,9,0,0,0,0,0,0
10005749,1/21/2018,68,526,169,622,84,203,84,1,8,5,6,7,0,0,0,1,0,0
10005751,12/9/2018,76,96,10,25,8,2,102,4,8,4,3,5,1,0,0,0,0,0
10005752,1/18/2018,6,384,44,511,47,0,20,0,11,4,7,2,0,0,0,0,0,0
10005753,12/20/2018,90,4,10,6,14,2,28,3,9,3,2,8,0,0,0,0,0,0
10005758,3/4/2019,63,537,0,31,0,0,52,3,14,4,6,7,0,0,0,0,0,0
10005762,3/16/2018,11,191,0,25,2,2,38,3,10,3,4,7,0,0,0,0,0,0
10005764,1/16/2019,46,1040,80,335,135,29,96,1,10,8,4,1,0,0,1,0,0,0
10005765,6/17/2018,75,299,153,1034,53,161,46,0,12,8,7,2,0,0,0,0,0,0
10005767,7/31/2018,27,110,1,28,2,2,8,1,8,3,4,6,0,0,0,0,0,0
10005768,10/12/2018,48,16,2,15,9,4,3,1,7,2,3,7,0,0,0,0,0,0
10005773,1/21/2019,48,1264,0,93,29,44,44,2,16,10,10,3,0,1,1,0,0,0
10005775,4/16/2018,95,645,7,156,17,9,59,5,14,4,10,7,0,0,0,0,0,0
10005780,5/19/2019,9,190,11,109,14,14,21,2,9,4,7,3,0,0,0,0,0,0
10005782,4/14/2019,16,18,5,16,0,5,14,1,7,2,3,7,0,0,0,0,0,0
10005783,4/13/2018,11,755,0,77,0,0,42,6,17,4,7,8,0,0,0,0,0,0
10005784,2/14/2019,67,2,1,6,2,2,5,1,7,2,2,6,0,0,0,0,0,0
10005787,9/1/2018,12,770,7,93,0,36,45,3,16,6,7,6,0,1,0,0,0,0
10005788,11/8/2017,64,10,13,30,10,75,38,2,9,3,3,8,0,0,0,0,0,0
10005789,9/4/2017,79,406,3,52,4,0,62,10,11,5,6,7,1,0,0,0,0,0
10005790,10/21/2018,93,286,17,75,8,12,8,3,12,4,5,7,0,1,0,0,0,0
10005794,3/5/2018,21,824,16,,0,10,10,1,12,8,10,6,0,0,0,0,0,0
10005796,6/24/2019,68,188,4,307,11,47,11,1,7,8,9,1,0,0,0,0,0,0
10005797,2/15/2019,14,106,127,131,95,32,53,2,10,6,7,3,0,0,0,0,0,0
10005798,8/7/2017,75,1371,0,248,34,17,203,4,15,8,6,7,1,0,0,0,0,0
10005800,10/24/2018,71,0,10,6,4,12,35,2,8,3,2,7,1,0,0,0,0,0
10005801,11/5/2018,84,26,3,38,2,0,2,3,9,2,3,8,0,0,0,0,0,0
10005802,9/1/2017,81,1164,107,653,86,64,86,1,8,12,5,1,0,0,1,0,0,0
10005803,2/1/2018,97,23,7,21,3,9,47,5,9,3,3,8,0,0,0,0,0,0
10005804,12/24/2017,46,1402,76,590,23,137,114,1,12,12,13,7,0,0,1,0,0,0
10005806,4/5/2018,76,1269,96,264,231,20,135,1,15,7,10,4,0,0,1,0,0,0
10005811,12/1/2017,37,9,13,19,3,15,15,2,8,3,3,7,0,0,0,0,0,0
10005812,9/15/2017,61,754,15,118,18,0,138,3,14,4,11,7,0,0,0,0,0,0
10005814,4/28/2018,1,513,0,172,8,15,166,4,15,6,5,8,1,0,0,0,0,0
10005815,3/2/2018,39,60,121,147,9,94,122,6,13,6,3,9,1,0,0,0,0,0
10005816,3/29/2018,74,272,6,314,86,70,296,5,8,3,6,9,1,0,0,0,0,0
10005819,10/22/2017,49,797,58,92,29,0,80,4,13,7,10,5,0,0,0,0,0,0
10005821,12/8/2018,31,711,48,479,72,87,116,1,9,12,5,1,0,0,1,1,0,0
10005824,8/26/2017,92,242,2,48,3,6,42,4,11,3,5,6,0,0,0,0,0,0
10005825,3/20/2018,41,296,8,194,5,5,53,3,16,3,4,9,0,0,0,0,0,0
10005826,10/4/2018,89,660,7,211,9,9,275,2,14,8,7,4,0,0,0,0,0,0
10005827,12/3/2017,17,508,38,621,27,62,154,5,16,8,13,5,0,0,0,0,0,0
10005829,6/5/2019,59,50,0,13,2,2,3,2,8,2,3,4,0,0,0,0,0,0
10005831,1/16/2018,75,303,0,46,0,3,10,7,11,4,5,8,0,0,0,0,0,0
10005832,8/6/2017,62,1096,123,139,,89,118,1,16,9,11,5,0,0,1,1,0,0
10005835,3/14/2019,12,14,0,3,0,2,0,1,7,2,2,8,0,0,0,0,0,0
10005836,5/22/2018,16,74,3,20,5,0,8,2,8,3,3,6,0,0,0,0,0,0
10005837,10/22/2018,35,39,1,10,0,5,14,4,8,3,4,4,0,0,0,0,0,0
10005843,5/9/2019,32,996,69,704,228,0,41,1,9,8,7,1,0,0,1,0,0,0
10005844,9/11/2018,68,200,75,106,110,129,71,3,13,4,8,4,0,0,0,0,0,0
10005849,10/3/2018,30,185,0,56,5,14,45,5,9,6,3,6,1,0,0,0,0,0
10005850,12/10/2018,35,65,2,25,6,8,3,1,8,2,4,4,0,0,0,0,0,0
10005853,11/10/2017,21,66,14,57,53,24,30,2,9,3,5,5,0,0,0,0,0,0
10005857,1/6/2019,96,20,1,,0,3,12,1,7,2,3,8,0,0,0,0,0,0
10005858,12/20/2018,63,274,0,25,0,0,48,3,11,4,4,7,1,0,0,0,0,0
10005860,12/9/2018,95,51,1,24,0,0,12,1,8,2,3,5,0,0,0,0,0,0
10005862,12/24/2017,58,196,2,59,3,3,8,6,11,3,4,8,0,0,0,0,0,0
10005864,11/22/2017,2,315,6,68,0,12,123,3,11,4,6,5,0,0,0,0,0,0
10005865,1/2/2018,23,393,42,337,26,17,111,1,8,9,11,1,1,0,0,0,0,0
10005870,1/22/2018,26,476,14,678,194,32,35,1,11,7,12,3,0,0,0,0,0,0
10005872,10/15/2017,26,928,34,313,14,41,177,2,12,9,4,4,0,0,0,0,0,0
10005873,8/15/2017,73,584,9,218,65,184,270,3,16,4,11,6,0,0,0,0,0,0
10005874,11/24/2017,92,1272,12,196,15,15,138,3,9,7,11,7,0,0,0,0,0,0
10005875,11/23/2018,83,405,44,,65,17,23,1,11,6,7,4,0,0,0,0,0,0
10005876,3/13/2019,71,957,43,249,12,0,104,1,9,9,6,1,1,0,0,0,0,0
10005878,2/15/2019,28,98,3,18,18,0,68,1,8,3,4,3,0,0,0,0,0,0
10005880,4/8/2019,99,435,17,438,74,42,74,3,11,5,5,4,0,0,0,1,0,0
10005881,4/6/2018,14,8,3,5,5,2,14,1,7,2,2,7,0,0,0,0,0,0
10005882,5/31/2018,34,809,80,531,192,231,290,1,12,8,12,4,0,0,1,1,0,0
10005885,12/7/2018,29,478,40,404,110,147,36,1,13,6,4,4,0,0,0,0,0,0
10005889,7/31/2017,25,1388,197,,68,203,101,1,14,13,5,5,0,1,0,1,0,0
10005892,2/19/2019,73,159,7,40,2,6,65,1,10,3,4,5,1,0,0,0,0,0
10005895,3/4/2018,46,5.8,1.3,1.4,0.8,1.5,392.5,0,1,0,0,15,0,0,0,0,0,0
10005897,3/2/2018,72,216,6,125,4,4,84,2,11,4,5,7,0,0,0,0,0,0
10005898,12/29/2017,67,297,8,176,5,10,78,7,12,5,6,7,0,0,0,0,0,0
10005899,1/4/2019,93,4,4,,0,6,18,1,7,2,3,7,0,0,0,0,0,0
10005901,1/8/2018,61,934,9,125,34,22,22,2,10,6,6,4,0,0,0,0,0,0
10005902,1/18/2018,28,2,6,4,8,4,12,2,7,2,3,7,0,0,0,0,0,0
10005903,12/13/2017,69,180,67,91,105,117,117,4,10,6,8,5,0,0,0,0,0,0
10005905,12/28/2017,45,321,187,588,28,144,96,1,10,7,11,1,0,0,0,0,0,0
10005907,11/29/2018,89,46,1,31,3,6,14,2,8,4,2,5,0,0,0,0,0,0
10005909,10/31/2017,86,1113,12,241,29,44,131,1,11,6,9,4,0,0,0,1,0,0
10005910,12/1/2017,14,305,49,271,167,167,52,1,16,6,8,8,0,0,0,0,0,0
10005911,1/29/2018,90,60,80,62,89,42,125,2,9,4,7,3,0,0,0,0,0,0
10005912,11/1/2017,41,338,7,93,14,0,143,7,13,5,4,8,0,0,0,0,0,0
10005913,5/8/2018,1,447,0,59,5,10,38,6,13,4,6,6,0,0,0,0,0,0
10005915,1/2/2019,44,706,44,777,0,159,124,1,8,6,6,1,0,0,0,0,0,0
10005918,10/14/2017,46,224,36,258,80,87,58,6,16,4,6,9,0,0,0,0,0,0
10005921,12/31/2017,26,16,2,17,0,3,5,1,7,2,3,8,0,0,0,0,0,0
10005922,10/26/2018,59,51,2,18,2,0,15,1,7,2,4,4,0,0,0,0,0,0
10005923,2/13/2018,50,827,16,129,10,10,55,7,16,8,6,7,0,0,0,0,0,0
10005928,6/25/2018,17,1236,114,931,165,165,220,1,9,11,13,1,1,0,0,0,0,0
10005931,6/28/2018,26,2,1,5,10,11,12,1,7,2,3,8,0,0,0,0,0,0
10005932,5/1/2019,78,482,34,619,152,27,152,1,12,9,4,2,0,0,1,0,0,0
10005933,12/30/2017,48,634,172,296,104,26,258,2,8,7,9,5,0,0,0,0,0,0
10005938,3/9/2019,14,110,1,22,5,3,23,3,8,3,4,5,0,0,0,0,0,0
10005940,1/2/2019,32,1599,0,112,29,118,59,0,12,13,11,2,1,0,1,1,0,0
10005941,11/6/2018,8,728,148,251,14,178,27,1,12,10,13,2,0,0,0,0,0,0
10005944,3/19/2019,44,26,0,4,0,0,0,1,7,2,3,6,0,0,0,0,0,0
10005945,2/13/2019,65,1157,12,237,0,76,15,1,8,5,4,5,0,1,1,0,0,0
10005946,4/2/2019,89,9,9,9,4,2,4,1,7,2,3,5,0,0,0,0,0,0
10005947,4/8/2018,96,5,0,8,0,0,3,1,7,2,2,8,0,0,0,0,0,0
10005949,7/7/2018,29,14,11,27,14,3,20,1,7,2,4,5,0,0,0,0,0,0
10005951,12/25/2018,36,5,2,6,2,0,0,1,7,2,2,6,0,0,0,0,0,0
10005952,10/17/2017,19,71,3,21,3,4,16,4,8,3,4,3,0,0,0,0,0,0
10005954,2/7/2019,63,353,192,620,77,200,30,1,9,13,5,1,0,0,0,0,0,0
10005955,3/7/2019,97,1310,89,453,172,64,215,1,12,8,5,2,0,0,1,0,0,0
10005958,3/12/2019,74,72,51,96,5,24,62,2,10,4,4,5,0,0,0,0,0,0
10005961,8/21/2017,0,341,17,106,10,36,16,4,12,5,6,8,0,0,0,0,0,0
10005962,1/7/2019,4,80,1,22,2,2,5,4,9,2,4,8,0,0,0,0,0,0
10005965,3/27/2018,99,1383,0,388,58,58,20,3,15,7,10,6,0,0,0,1,0,0
10005967,1/18/2018,60,219,37,190,83,90,77,1,11,6,8,4,0,0,0,0,0,0
10005969,8/26/2018,17,352,21,215,12,26,52,2,13,4,8,6,0,0,0,0,0,1
10005970,3/24/2018,19,434,9,109,29,5,29,3,14,3,7,7,0,0,0,0,0,0
10005971,6/22/2018,28,22,2,20,2,2,9,3,9,2,3,9,0,0,0,0,0,0
10005972,9/13/2017,6,1433,0,216,0,17,51,3,16,11,12,7,0,0,0,0,0,0
10005975,1/7/2018,23,80,5,72,5,5,76,2,10,4,2,7,0,0,0,0,0,0
10005976,7/18/2018,48,1031,68,202,27,14,261,2,13,11,11,4,0,0,0,0,0,0
10005978,9/13/2017,32,65,1,38,16,20,26,3,8,3,4,6,0,0,0,0,0,0
10005979,10/11/2018,13,1217,29,388,53,35,0,7,12,5,13,7,0,1,0,0,0,0
10005980,12/3/2017,21,946,57,994,161,46,184,1,10,8,9,2,0,0,0,0,0,0
10005984,2/25/2018,77,723,7,94,9,9,84,2,15,4,9,7,0,0,0,0,0,0
10005988,12/29/2017,69,832,38,565,30,15,60,1,10,10,7,1,1,0,1,1,0,0
10005989,2/6/2019,23,984,57,267,41,0,14,2,14,5,6,4,0,0,0,0,0,0
10005991,4/25/2019,80,3,10,22,6,2,27,2,8,3,2,8,1,0,0,0,0,0
10005993,8/31/2017,3,270,107,663,,116,37,1,9,6,9,2,0,0,0,0,0,0
10005998,12/23/2018,21,45,4,60,18,9,23,2,9,2,4,7,1,0,0,0,0,1
10005999,4/12/2018,16,885,38,169,23,11,49,4,15,12,5,6,0,0,0,0,0,0
10006000,3/9/2019,99,215,38,351,149,149,46,1,8,6,5,1,0,0,0,0,0,0
10006001,6/15/2019,29,16,3,8,2,4,8,1,7,2,3,4,0,0,0,0,0,0
10006003,3/1/2018,20,934,178,758,38,33,53,1,14,7,11,8,0,1,1,1,0,0
10006005,11/29/2017,69,5,5,11,32,45,20,3,10,2,3,9,0,0,0,0,0,0
10006007,3/31/2018,28,411,32,254,32,39,48,5,16,7,4,9,1,0,0,0,0,0
10006010,4/25/2018,24,1136,0,,39,58,20,1,12,12,8,4,0,0,1,1,0,0
10006011,6/8/2019,13,1131,0,633,76,0,38,1,9,8,5,2,0,1,0,1,0,0
10006012,2/26/2019,53,22,1,11,4,4,11,1,7,2,3,6,0,0,0,0,0,0
10006013,9/27/2017,4,588,30,326,62,184,36,7,13,5,5,6,0,0,0,0,0,0
10006014,12/16/2017,91,308,3,37,8,4,177,3,11,6,3,6,1,0,0,0,0,0
10006016,1/28/2019,3,896,30,169,98,12,74,1,10,6,7,2,0,0,1,0,0,0
10006017,4/11/2018,58,89,22,51,42,9,14,3,11,2,4,9,0,0,0,0,0,0
10006019,9/27/2018,55,1359,29,259,53,53,17,1,12,7,11,3,0,0,0,0,0,0
10006022,1/11/2019,82,22,0,6,0,0,14,2,7,3,2,7,1,0,0,0,0,0
10006023,3/15/2018,83,1562,144,716,173,202,202,1,11,11,13,2,0,1,1,1,1,0
10006024,6/20/2018,20,2,1,2,8,0,12,1,6,3,2,5,0,0,0,0,0,0
10006025,10/4/2018,41,329,29,178,17,11,112,7,14,4,6,8,0,0,0,0,0,0
10006026,12/29/2017,10,83,7,271,41,32,96,6,10,4,8,4,0,0,0,0,0,0
10006029,4/6/2018,40,202,4,42,5,3,18,1,10,3,5,6,0,0,0,0,0,0
10006031,1/10/2018,64,45,6,44,6,2,14,2,9,2,3,7,0,0,0,0,0,0
10006032,3/30/2019,82,24,5,13,3,2,3,2,7,3,3,3,0,0,0,0,0,0
10006033,8/31/2017,56,84,0,13,2,10,28,1,8,3,3,6,0,0,0,0,0,0
10006034,12/18/2018,35,356,60,91,65,65,46,2,11,4,10,4,0,0,0,0,0,0
10006036,9/8/2017,61,28,23,65,16,34,39,4,10,2,4,9,0,0,0,0,0,0
10006037,11/4/2018,65,5,0,3,0,0,3,1,7,2,2,7,0,0,0,0,0,0
10006038,10/20/2017,61,27,13,32,46,20,33,3,9,2,4,9,0,0,0,0,0,0
10006039,5/3/2019,27,155,15,42,10,38,8,1,9,4,5,3,0,0,0,0,0,0
10006040,12/15/2017,28,280,20,63,8,24,110,4,13,3,5,7,0,0,0,0,0,0
10006043,7/17/2018,55,842,8,118,0,10,69,3,10,5,5,9,0,0,0,0,0,0
10006044,11/27/2017,7,561,52,906,27,48,85,1,12,11,9,3,1,0,0,0,0,0
10006047,6/22/2018,80,174,0,33,2,2,28,3,10,3,4,6,0,0,0,0,0,0
10006048,12/10/2017,99,370,7,73,4,0,38,7,12,4,6,7,0,1,0,0,0,0
10006049,3/24/2018,89,675,21,511,26,12,39,3,13,10,11,5,0,0,0,0,0,0
10006050,10/29/2018,37,784,33,876,74,25,62,0,11,4,4,2,0,0,0,0,0,0
10006051,6/20/2019,77,54,2,29,4,2,2,3,9,3,3,7,0,0,0,0,0,0
10006052,3/14/2018,88,520,11,117,21,28,14,6,14,4,8,5,0,0,0,0,0,0
10006056,9/27/2018,50,401,45,245,63,8,46,4,16,7,4,8,1,0,0,0,0,0
10006057,8/11/2017,0,285,3,66,4,4,44,3,12,3,5,8,1,0,0,0,0,0
10006058,1/22/2018,92,202,30,675,28,28,36,1,9,13,9,1,0,0,0,0,0,0
10006062,10/23/2017,77,368,21,181,0,65,6,6,15,3,7,9,0,0,0,0,0,0
10006064,12/15/2017,18,33,1,10,2,2,4,2,7,2,3,8,0,0,0,0,0,0
10006066,4/7/2018,8,0.9,0,0.6,1.2,2.2,1.2,0,1,0,0,14,0,0,0,0,0,0
10006067,5/19/2018,29,54,20,97,78,39,76,6,11,3,5,8,0,0,0,0,0,0
10006068,10/28/2018,58,1091,80,264,112,16,80,7,16,8,4,5,0,0,0,0,0,0
10006069,4/28/2018,48,321,3,33,4,0,69,4,11,4,5,6,0,0,0,0,0,0
10006071,2/5/2019,91,813,10,305,62,24,99,2,11,6,6,3,0,0,1,0,0,0
10006073,9/26/2018,5,76,10,68,15,39,88,1,10,3,4,7,1,0,0,0,0,0
10006074,9/27/2018,7,56,1,10,2,3,12,1,9,2,3,6,0,0,0,0,0,0
10006076,9/9/2017,79,620,59,134,214,23,119,1,12,8,8,3,0,0,0,0,0,0
10006078,6/27/2018,41,1515,0,437,0,62,62,1,12,11,11,4,0,0,0,0,0,0
10006082,11/20/2018,37,2,0,5,0,3,4,1,7,2,2,5,0,0,0,0,0,0
10006084,10/30/2018,72,66,5,105,11,22,69,2,10,4,3,5,0,0,0,0,0,0
10006085,1/4/2019,95,50,0,9,0,0,2,3,8,3,3,6,0,0,0,0,0,0
10006086,6/23/2018,33,1749,0,141,20,0,20,7,15,7,10,6,0,1,0,1,0,0
10006087,11/27/2017,2,1112,25,321,15,0,15,3,13,7,7,9,0,0,0,0,0,0
10006089,10/13/2018,3,5,1,8,2,2,3,2,7,2,3,4,0,0,0,0,0,0
10006090,11/5/2018,11,15,5,16,10,0,11,1,7,2,3,6,0,0,0,0,0,0
10006091,1/28/2018,57,95,4,30,4,5,4,2,9,3,3,7,0,0,0,0,0,0
10006093,3/3/2019,50,68,0,24,4,10,22,3,8,2,4,8,0,0,0,0,0,0
10006094,6/25/2019,96,3,0,6,2,0,2,1,6,2,3,2,0,0,0,0,0,0
10006096,2/7/2019,56,1260,14,355,0,17,135,1,11,13,5,2,1,0,1,1,0,0
10006098,7/5/2018,89,900,46,267,96,41,0,5,14,5,6,6,0,0,0,0,0,0
10006101,3/14/2019,75,755,103,403,27,27,178,1,12,11,12,3,1,0,1,0,1,0
10006104,3/22/2018,83,712,15,117,9,54,118,3,16,5,8,7,0,0,0,0,0,0
10006108,9/19/2018,72,777,17,217,21,21,129,3,14,5,12,5,0,0,0,0,0,0
10006109,10/20/2018,36,296,22,122,47,32,212,6,11,4,8,5,0,0,0,0,0,0
10006112,6/16/2018,2,857,8,120,0,10,10,1,13,6,11,5,0,0,0,0,0,0
10006114,1/26/2018,50,9,3,11,3,0,15,2,7,2,3,6,0,0,0,0,0,0
10006115,4/9/2019,0,8,16,27,10,0,41,2,9,3,2,7,1,0,0,0,0,0
10006117,6/18/2018,45,678,0,33,0,0,36,4,12,4,10,5,0,1,0,0,0,0
10006124,12/31/2018,53,1046,111,775,134,66,200,1,10,6,10,2,0,1,0,0,0,0
10006128,4/7/2018,85,462,180,610,72,29,45,1,9,7,10,1,0,0,0,0,0,0
10006131,12/19/2017,20,1296,40,897,74,48,24,1,11,7,11,2,0,0,1,0,0,0
10006133,1/27/2019,10,36,1,7,2,3,4,1,7,2,3,3,0,0,0,0,0,0
10006134,2/22/2019,16,2,8,13,10,9,15,2,8,2,3,6,0,0,0,0,0,0
10006135,3/4/2018,95,382,0,22,0,0,41,2,13,3,5,7,0,0,0,0,0,0
10006137,10/9/2018,52,323,15,76,14,23,46,2,10,8,4,5,0,0,0,0,0,0
10006144,5/15/2019,45,260,86,285,87,104,112,1,9,9,10,2,0,0,0,0,0,0
10006145,1/4/2019,33,9,0,3,0,0,2,1,7,2,2,7,0,0,0,0,0,0
10006146,7/30/2018,83,176,8,237,21,52,98,2,15,3,5,9,0,0,0,0,0,0
10006151,8/21/2017,5,82,22,92,8,45,36,6,12,2,4,8,0,0,0,0,0,0
10006152,6/9/2019,52,401,32,114,131,69,23,2,10,5,12,1,0,0,0,0,0,0
10006154,3/21/2019,10,4,1,3,3,0,0,1,7,2,2,7,0,0,0,0,0,0
10006155,12/2/2017,25,147,35,73,9,24,34,7,11,3,5,9,0,0,0,0,0,0
10006161,1/11/2019,25,2,9,6,6,8,22,1,8,3,2,7,0,0,0,0,0,0
10006162,3/1/2019,29,758,43,263,118,92,26,2,12,10,12,3,0,0,0,0,0,0
10006164,1/31/2019,63,222,54,452,93,56,204,1,8,5,6,0,0,0,0,0,0,0
10006168,12/13/2017,19,454,0,112,0,0,87,5,12,6,6,7,0,0,0,0,0,0
10006169,5/21/2018,18,84,54,120,74,11,54,2,10,3,7,5,0,0,0,0,0,0
10006170,5/22/2018,33,1167,0,474,57,172,114,1,9,12,11,1,0,1,1,1,0,0
10006173,9/29/2017,58,117,7,71,9,9,17,6,9,4,4,7,0,0,0,0,0,0
10006180,6/28/2019,86,46,0,11,0,5,8,1,7,3,3,3,0,0,0,0,0,0
10006184,5/23/2018,78,47,1,38,8,10,51,3,9,4,2,8,1,0,0,0,0,0
10006185,5/3/2018,46,527,98,207,107,107,269,3,14,6,11,4,0,0,0,1,0,0
10006187,10/11/2017,3,694,62,225,21,32,64,2,12,7,12,6,0,0,0,0,0,0
10006188,8/27/2018,81,28,0,11,2,0,11,2,7,2,3,7,0,0,0,0,0,0
10006191,1/20/2019,58,8,2,15,4,5,24,2,8,3,2,7,0,0,0,0,0,0
10006194,1/24/2019,97,908,138,390,148,203,74,2,16,8,7,4,0,0,0,0,0,0
10006195,8/1/2018,79,96,7,87,15,4,90,4,9,4,4,6,1,0,0,0,0,0
10006196,2/18/2019,21,16,3,22,0,4,5,1,8,2,3,5,0,0,0,0,0,0
10006199,9/19/2017,64,2,26,28,16,28,18,1,9,2,3,9,0,0,0,0,0,0
10006200,1/11/2019,60,29,2,13,8,9,14,1,7,2,4,6,0,0,0,0,0,0
10006201,10/29/2017,18,828,51,507,76,15,92,1,10,11,6,2,0,0,0,0,0,0
10006202,10/15/2018,70,10,0,19,15,34,9,2,9,3,3,7,0,0,0,0,0,0
10006206,8/12/2018,17,41,1,26,2,2,12,2,8,2,3,7,0,0,0,0,0,0
10006207,12/30/2017,22,1013,137,720,41,62,41,1,12,9,13,3,0,0,0,0,0,0
